Wavelength(nm),Intensity
372.05360000000013,5.7947437142857146
372.31559999999996,5.680510047619048
372.57759999999985,5.843663761904761
372.8395,6.037522809523809
373.1014999999999,6.005256428571429
373.3634000000001,5.997189761904762
373.62539999999996,5.915482619047619
373.8873000000001,5.86239919047619
374.1491999999999,5.949570714285714
374.4111000000001,6.157220952380951
374.6729999999999,6.192609952380955
374.93490000000014,6.460109285714284
375.1967999999999,6.485610142857144
375.4587000000001,6.318293047619048
375.7205999999999,6.178558380952381
375.9823999999999,6.112724428571428
376.2443000000001,5.972989809523808
376.50609999999983,6.088004047619048
376.768,6.096330952380953
377.02980000000014,5.7666405238095235
377.2916000000002,5.652146904761905
377.5535,5.704189428571429
377.8153000000001,5.653708142857143
378.07710000000014,5.594119238095238
378.3388999999999,5.566276333333334
378.6007,5.521519619047619
378.8624,5.334426238095239
379.1242000000001,5.370075476190476
379.3860000000002,5.45776738095238
379.6476999999998,5.376060380952381
379.90949999999987,5.342232571428572
380.1711999999999,5.412230000000001
380.433,5.4512620952380955
380.6947,5.656570285714285
380.9564,5.8686441428571445
381.2181,5.771584761904762
381.4798,5.745303142857143
381.74150000000003,5.976893047619046
382.00320000000005,6.038043142857142
382.26490000000007,5.926671761904761
382.5266000000001,5.857194904761904
382.7883000000001,5.931876047619047
383.0499,5.925891285714285
383.3116,5.935258999999999
383.5731999999999,6.058860285714286
383.83479999999986,6.032838952380951
384.0964999999999,6.023991714285715
384.35810000000015,6.029716380952381
384.61970000000014,6.0606818095238095
384.8813,6.157741428571429
385.1428999999999,6.154878904761905
385.40449999999987,6.146031761904761
385.66610000000014,6.172313333333332
385.92770000000013,6.2415300476190465
386.1891999999999,6.218891571428571
386.45079999999984,6.093989047619047
386.7124000000001,6.079937523809524
386.9739,6.01618519047619
387.23539999999986,6.220713047619049
387.4970000000001,6.598542952380952
387.75849999999997,6.703929095238095
388.02000000000015,6.718501142857143
388.2815,6.88139480952381
388.5429999999999,6.806193142857142
388.80450000000013,6.652927333333333
389.06599999999986,6.711475333333334
389.3275000000001,6.529326095238095
389.5888999999999,6.690398238095239
389.8504000000001,6.710955
390.1117999999999,6.74296119047619
390.3733000000001,6.81530061904762
390.63469999999984,6.714858238095238
390.8962000000001,6.582669857142858
391.1576000000002,6.676346571428572
391.419,6.814259714285713
391.68040000000013,6.917043904761905
391.94179999999983,7.071350476190474
392.20320000000004,6.995628476190475
392.46460000000013,6.8839968095238095
392.7259999999999,6.757012761904762
392.9872999999999,6.734374238095238
393.2487,6.685974476190477
393.5100000000001,6.587093428571428
